"","Year","Burned_ha","Burned_pct","Burned_ha_cum","Burned_pct_cum"
"1",1984,0,0,0,0
"2",1985,0,0,0,0
"3",1986,0,0,0,0
"4",1987,0,0,0,0
"5",1988,0,0,0,0
"6",1989,0,0,0,0
"7",1990,0,0,0,0
"8",1991,0,0,0,0
"9",1992,0,0,0,0
"10",1993,0,0,0,0
"11",1994,294.624740299815,0.00183651162838986,294.624740299815,0.00183651162838986
"12",1995,0,0,294.624740299815,0.00183651162838986
"13",1996,0,0,294.624740299815,0.00183651162838986
"14",1997,0,0,294.624740299815,0.00183651162838986
"15",1998,0,0,294.624740299815,0.00183651162838986
"16",1999,0,0,294.624740299815,0.00183651162838986
"17",2000,0,0,294.624740299815,0.00183651162838986
"18",2001,0,0,294.624740299815,0.00183651162838986
"19",2002,0,0,294.624740299815,0.00183651162838986
"20",2003,0,0,294.624740299815,0.00183651162838986
"21",2004,0,0,294.624740299815,0.00183651162838986
"22",2005,0,0,294.624740299815,0.00183651162838986
"23",2006,0,0,294.624740299815,0.00183651162838986
"24",2007,0,0,294.624740299815,0.00183651162838986
"25",2008,0,0,294.624740299815,0.00183651162838986
"26",2009,0,0,294.624740299815,0.00183651162838986
"27",2010,0,0,294.624740299815,0.00183651162838986
"28",2011,0,0,294.624740299815,0.00183651162838986
"29",2012,0,0,294.624740299815,0.00183651162838986
"30",2013,0,0,294.624740299815,0.00183651162838986
"31",2014,0,0,294.624740299815,0.00183651162838986
"32",2015,0,0,294.624740299815,0.00183651162838986
