"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,140.856763603723,0.15683528951147,140.856763603723,0.15683528951147,280.852084,1,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.856763603723,0.15683528951147,140.856763603723,0.15683528951147,"1986/02/22",280.852084,1
"4",1987,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"5",1988,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"6",1989,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"7",1990,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"8",1991,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"9",1992,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"10",1993,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"11",1994,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"12",1995,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"13",1996,0,0,140.856763603723,0.15683528951147,0,0,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"14",1997,127.526653089529,0.141993036372707,268.383416693253,0.298828325884177,208.008604,1,127.526653089529,0.141993036372707,127.526653089529,0.141993036372707,"1997/03/08",208.008604,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"15",1998,0,0,268.383416693253,0.298828325884177,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"16",1999,0,0,268.383416693253,0.298828325884177,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"17",2000,0,0,268.383416693253,0.298828325884177,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"18",2001,0,0,268.383416693253,0.298828325884177,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"19",2002,0,0,268.383416693253,0.298828325884177,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"20",2003,0,0,268.383416693253,0.298828325884177,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"21",2004,0,0,268.383416693253,0.298828325884177,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"22",2005,0,0,268.383416693253,0.298828325884177,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,140.856763603723,0.15683528951147,"0",0,0
"23",2006,50.6374598716409,0.0563816779252221,319.020876564894,0.355210003809399,262.236528,1,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6374598716409,0.0563816779252221,191.494223475364,0.213216967436693,"2006/03/08",262.236528,1
"24",2007,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
"25",2008,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
"26",2009,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
"27",2010,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
"28",2011,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
"29",2012,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
"30",2013,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
"31",2014,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
"32",2015,0,0,319.020876564894,0.355210003809399,0,0,0,0,127.526653089529,0.141993036372707,"0",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,191.494223475364,0.213216967436693,"0",0,0
