"","Year","ZoneTotalBurned_ha","ZoneTotalBurned_pct","ZoneTotalBurned_ha_cum","ZoneTotalBurned_pct_cum","WholeFire_ha","nTotalFires","wildfire_ha","wildfire_pct","wildfire_ha_cum","wildfire_pct_cum","wildfire_IgDate","Wholewildfire_ha","nWildfires","Rxfire_ha","Rxfire_pct","Rxfire_ha_cum","Rxfire_pct_cum","Rxfire_IgDate","WholeRxfire_ha","nRxfires","WLFU_ha","WLFU_pct","WLFU_ha_cum","WLFU_pct_cum","WLFU_IgDate","WholeWLFU_ha","nWLFUfires","unknown_fire_ha","unknown_fire_pct","unknown_fire_ha_cum","unknown_fire_pct_cum","unknown_fire_IgDate","Wholeunknown_fire_ha","nUnknownfires"
"1",1984,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"2",1985,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"3",1986,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"4",1987,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0
"5",1988,5.15411353554056,0.00533477675275035,5.15411353554056,0.00533477675275035,428.562474,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,5.15411353554056,0.00533477675275035,5.15411353554056,0.00533477675275035,"1988/04/07",428.562474,1
"6",1989,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"7",1990,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"8",1991,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"9",1992,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"10",1993,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"11",1994,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"12",1995,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"13",1996,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"14",1997,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"15",1998,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"16",1999,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"17",2000,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"18",2001,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"19",2002,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"20",2003,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"21",2004,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"22",2005,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"23",2006,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"24",2007,0,0,5.15411353554056,0.00533477675275035,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"25",2008,34.4835893641697,0.0356923163649456,39.6377028997103,0.041027093117696,1618.339314,1,NA,NA,NA,NA,NA,NA,NA,34.4835893641697,0.0356923163649456,34.4835893641697,0.0356923163649456,"2008/01/11",1618.339314,1,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"26",2009,0,0,39.6377028997103,0.041027093117696,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,34.4835893641697,0.0356923163649456,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"27",2010,0,0,39.6377028997103,0.041027093117696,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,34.4835893641697,0.0356923163649456,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"28",2011,89.5094491966664,0.0926469557632248,129.147152096377,0.133674048880921,464.174842,1,NA,NA,NA,NA,NA,NA,NA,89.5094491966664,0.0926469557632248,123.993038560836,0.12833927212817,"2011/02/17",464.174842,1,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"29",2012,0,0,129.147152096377,0.133674048880921,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,123.993038560836,0.12833927212817,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"30",2013,0,0,129.147152096377,0.133674048880921,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,123.993038560836,0.12833927212817,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"31",2014,0,0,129.147152096377,0.133674048880921,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,123.993038560836,0.12833927212817,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
"32",2015,0,0,129.147152096377,0.133674048880921,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,123.993038560836,0.12833927212817,"0",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,5.15411353554056,0.00533477675275035,"0",0,0
